lat,lon,Score,PVOUT_csi,GHI,DNI,ELE,GTI_opta,OPTA,TEMP,DIF
28.45405,41.83203,0.3894536677948176,1929.7352294921875,2231.21875,2303.15625,740,2510.453125,32,22.875,729.9609375
28.53528,41.98417,0.3881780661249301,1925.2064208984373,2223.6796875,2284.578125,758,2497.65625,32,22.875,734.0390625
28.55639,41.975,0.3878963433206275,1924.0439453125,2225.171875,2279.2109375,739,2509.5234375,32,22.9375,735.5546875
28.57671,41.96596,0.3878368462895905,1925.5234375,2223.5078125,2287.3046875,716,2496.421875,32,22.9375,733.5703125
28.53374,41.90352,0.3885546053155201,1925.5706787109373,2226.546875,2290.328125,739,2506.8203125,32,22.9375,732.90625
28.48719,41.77926,0.3879163575027889,1930.1414794921875,2233.0625,2284.8203125,738,2511.3046875,32,22.8125,730.8984375
28.51391,41.80165,0.3891961461630199,1929.958251953125,2230.90625,2302.109375,739,2507.0859375,32,22.8125,729.921875
28.555,41.82528,0.388511581860365,1928.140869140625,2227.59375,2297.0625,733,2501.921875,32,22.8125,730.53125
28.56806,41.77861,0.389091723800679,1929.9683837890625,2229.7421875,2303.1796875,734,2502.125,32,22.75,730.328125
28.50167,41.63417,0.3907497036472505,1932.0633544921875,2236.3125,2315.625,777,2524.8671875,32,22.6875,727.625
28.52194,41.6725,0.39020610137093603,1934.650390625,2233.453125,2314.1484375,788,2516.4921875,32,22.625,726.2265625
28.55282,41.71926,0.3894759122057182,1931.1856689453125,2232.0859375,2305.9453125,746,2508.5234375,32,22.75,729.1015625
28.55861,41.64861,0.39013509998014806,1934.239990234375,2232.921875,2310.890625,791,2520.1796875,32,22.625,727.5
28.52667,41.6175,0.38980782803214886,1933.2637939453125,2235.59375,2310.171875,741,2516.4453125,32,22.75,727.75
28.50639,41.57472,0.3904461410929796,1934.376953125,2237.265625,2318.328125,756,2516.1796875,32,22.6875,725.8359375
28.58889,41.58333,0.3899862652919901,1934.719970703125,2232.453125,2314.5,783,2504.140625,32,22.625,725.6171875
28.5525,41.55972,0.3905743961963607,1930.496337890625,2234.921875,2315.2109375,816,2511.296875,32,22.625,724.828125
28.58694,41.51722,0.39026977608674174,1930.6329345703125,2235.109375,2310.7890625,813,2516.203125,32,22.625,725.5859375
28.58414,41.72069,0.38929745755797684,1930.81640625,2230.3515625,2305.921875,752,2504.5,32,22.6875,728.9765625
28.5981,41.73984,0.38862522372864333,1929.5972900390625,2230.3203125,2295.4453125,739,2503.9453125,32,22.8125,730.40625
28.46792,41.40023,0.3906789088863064,1943.841552734375,2243.9140625,2324.6015625,771,2528.515625,32,22.4375,722.5546875
28.47824,41.45474,0.39140378737113385,1940.9002685546875,2243.921875,2327.3984375,750,2524.6796875,32,22.5625,725.6328125
28.49474,41.39449,0.3906085110615325,1936.7679443359373,2242.21875,2322.7109375,779,2525.6640625,32,22.5,722.5078125
28.53458,41.47919,0.39087491182958034,1936.943115234375,2241.5,2320.390625,747,2533.9921875,32,22.625,726.875
28.54382,41.41324,0.39079429285415723,1937.582275390625,2239.828125,2326.6875,761,2519.65625,32,22.5625,723.296875
28.56828,41.45661,0.3907097238548375,1940.9097900390625,2237.1796875,2328.59375,772,2512.2109375,32,22.4375,723.3203125
28.5777,41.4377,0.39008906736058824,1937.314697265625,2239.1875,2318.125,752,2516.90625,32,22.5,725.453125
28.54615,41.37307,0.39121910837695484,1941.447998046875,2240.671875,2329.625,792,2516.4609375,32,22.4375,722.578125
28.59303,41.36913,0.3892136351117982,1932.19287109375,2240.859375,2304.234375,750,2529.9453125,32,22.625,725.8984375
28.61262,41.53192,0.3898109045273379,1931.3780517578125,2235.5078125,2310.6953125,752,2524.0859375,32,22.625,727.9453125
28.60891,41.91199,0.3882500681437282,1926.510498046875,2226.2109375,2289.3046875,715,2498.4375,32,22.875,734.515625
28.65232,41.93741,0.38762861828623985,1926.58203125,2222.6328125,2289.7734375,717,2495.953125,32,22.875,732.03125
28.61145,41.97669,0.3877349396547758,1925.7703857421875,2222.5703125,2286.2578125,723,2493.2265625,32,22.875,734.0078125
28.70639,41.96028,0.38749529227686796,1925.1492919921875,2220.3515625,2288.328125,733,2492.515625,32,22.875,731.6328125
28.61973,41.80704,0.3882076110461781,1926.396240234375,2226.8125,2293.8125,734,2509.28125,32,22.8125,730.7421875
28.63603,41.83062,0.3880990593909356,1927.257080078125,2224.8984375,2295.671875,721,2499.734375,32,22.875,730.3515625
28.67602,41.78712,0.38821199275606083,1927.705078125,2225.5703125,2299.5,717,2503.6875,32,22.8125,729.7109375
28.70497,41.8032,0.3881708009834813,1928.788818359375,2225.5390625,2296.296875,727,2500.9921875,32,22.8125,730.3359375
28.70621,41.69571,0.3881974469828624,1926.5,2226.421875,2301.546875,728,2503.1171875,32,22.75,727.953125
28.602,41.67979,0.385857963814365,1927.881103515625,2233.078125,2257.5703125,730,2523.78125,32,22.75,734.796875
28.62673,41.62904,0.3884823004258646,1932.0595703125,2233.15625,2295.8046875,737,2508.0859375,32,22.625,730.40625
28.64569,41.58933,0.3889845723317752,1927.956787109375,2231.2734375,2306.015625,735,2507.7265625,32,22.75,727.515625
28.6752,41.59767,0.3889033286500918,1931.3363037109373,2229.09375,2310.3359375,730,2505.6328125,32,22.6875,726.765625
28.6308,41.54674,0.38971556949827946,1930.7523193359373,2232.7421875,2313.7890625,761,2513.875,32,22.625,726.1640625
28.61694,41.47667,0.38875008551786727,1931.0355224609373,2240.203125,2292.828125,726,2513.0390625,32,22.625,731.515625
28.62164,41.39737,0.39013020993836667,1937.525146484375,2234.9375,2329.53125,759,2508.0078125,32,22.4375,721.53125
28.67694,41.37639,0.3904420427687101,1936.37109375,2234.6484375,2326.515625,778,2507.5859375,32,22.5,722.7578125
28.65836,41.35542,0.39042808685645947,1939.72900390625,2235.9296875,2330.4453125,763,2518.0625,32,22.4375,722.0078125
28.71756,41.91118,0.3874774955456095,1926.4786376953125,2221.9296875,2291.453125,708,2495.0,32,22.875,731.328125
28.75667,41.93389,0.38751491901117796,1926.11474609375,2220.359375,2291.875,728,2493.0234375,32,22.875,730.296875
28.78472,41.89861,0.38759211424900997,1926.31689453125,2220.1796875,2292.609375,736,2491.640625,32,22.875,729.7578125
28.84826,41.92525,0.38748409667958145,1925.4541015625,2219.4609375,2292.4375,712,2489.8984375,32,23.0,730.1953125
28.84435,41.97162,0.38774618404207095,1927.0640869140625,2219.3125,2294.671875,747,2489.859375,32,22.875,728.9921875
28.76961,41.72076,0.38656539455908234,1926.501220703125,2226.3671875,2279.3671875,721,2511.8203125,32,22.75,730.8984375
28.79806,41.70639,0.387907547459786,1926.522216796875,2223.5546875,2300.46875,730,2498.2734375,32,22.8125,727.2109375
28.71115,41.64997,0.3882386072084825,1926.755615234375,2226.7734375,2303.4765625,711,2503.8125,32,22.8125,727.78125
28.72103,41.581,0.3887649316551406,1928.174072265625,2229.7890625,2307.640625,711,2509.875,32,22.75,728.0234375
28.7383,41.62033,0.3887136204258028,1931.1392822265625,2229.515625,2303.4921875,720,2500.1328125,32,22.6875,729.9375
28.78306,41.5793,0.38872885718911604,1930.442138671875,2228.1640625,2309.1015625,722,2501.7109375,32,22.6875,727.46875
28.80683,41.59101,0.3881894408218205,1930.4580078125,2227.890625,2302.4765625,716,2507.3515625,32,22.6875,728.484375
28.84417,41.67111,0.3879530173450195,1926.6409912109373,2222.9453125,2300.1640625,742,2500.125,32,22.75,727.546875
28.71556,41.48,0.38932951873559096,1935.3804931640625,2232.6796875,2307.0390625,786,2522.125,32,22.5,726.78125
28.74211,41.49917,0.38913659877939716,1929.1734619140625,2229.1171875,2314.5546875,760,2502.6015625,32,22.5625,724.703125
28.71617,41.3953,0.38944384224317796,1934.5972900390625,2234.1875,2318.4140625,746,2515.9453125,32,22.5,724.1796875
28.73693,41.38137,0.38874523285047224,1932.505615234375,2234.5078125,2308.2734375,750,2517.53125,32,22.5,725.0546875
28.76522,41.3933,0.38991750761540817,1931.058837890625,2234.9609375,2318.03125,736,2509.3828125,32,22.5625,726.9296875
28.83944,41.49361,0.38877505972026805,1932.764404296875,2226.0859375,2311.5078125,768,2505.4765625,32,22.5625,724.8203125
28.86743,41.39413,0.38882768333444373,1936.33203125,2228.5234375,2316.6015625,742,2504.515625,32,22.5,724.28125
28.87547,41.98258,0.38747797041510973,1926.24462890625,2218.4375,2294.390625,732,2488.4375,32,22.9375,728.5546875
28.94899,41.86672,0.3867467184999158,1923.068115234375,2216.0859375,2286.359375,709,2493.03125,32,23.0,730.8203125
28.87225,41.76485,0.38728958854572315,1925.0518798828125,2220.9609375,2294.3046875,704,2499.2734375,32,22.875,729.4921875
28.87984,41.78317,0.38756493300133743,1927.155517578125,2219.8671875,2294.734375,724,2494.4609375,32,22.875,729.6171875
28.93132,41.68062,0.38652034618214337,1924.105224609375,2221.0234375,2282.3046875,705,2500.9140625,32,22.875,731.296875
28.95667,41.6989,0.3868099332078027,1925.1435546875,2218.1015625,2290.1953125,707,2495.40625,32,22.8125,730.5078125
28.97989,41.68602,0.386460434740107,1922.5523681640625,2218.3671875,2285.234375,690,2498.9375,32,22.9375,731.09375
28.997,41.62794,0.38681804180540624,1926.70751953125,2217.25,2289.3203125,729,2493.3515625,32,22.75,730.1953125
28.92611,41.62,0.38765584457518626,1924.4967041015625,2219.859375,2296.9375,736,2495.125,32,22.8125,728.6484375
28.88695,41.60597,0.38787359532374543,1930.7269287109373,2221.96875,2301.953125,743,2494.3515625,32,22.6875,727.140625
28.86763,41.56086,0.3878897303796935,1931.4439697265625,2223.65625,2304.953125,723,2498.3203125,32,22.6875,726.6328125
28.9075,41.51982,0.38781216306892297,1930.964111328125,2222.6015625,2303.1484375,735,2496.109375,32,22.6875,726.5703125
28.95499,41.42419,0.38781921535014446,1930.99658203125,2223.5390625,2305.9609375,739,2502.84375,32,22.5625,725.75
28.85537,40.65339,0.3917874918848886,1957.1885986328125,2250.9296875,2367.71875,819,2546.703125,32,21.875,705.359375
28.8968,40.69834,0.39214557839333064,1955.5540771484373,2246.0390625,2380.6953125,796,2529.515625,32,21.9375,703.8515625
28.98472,40.91361,0.3910019798248695,1944.8121337890625,2236.6875,2350.4609375,806,2522.8671875,32,22.125,714.2109375
28.91208,40.93163,0.3907040733301175,1949.92431640625,2240.65625,2351.9375,748,2520.8046875,32,22.125,714.9453125
28.18783,41.01766,0.39251678957603764,1962.5994873046875,2265.4609375,2397.4609375,875,2543.453125,31,22.25,705.1640625
28.36868,40.82679,0.39538816508400787,1966.1279296875,2264.78125,2395.890625,839,2552.953125,32,22.0,702.3984375
28.38697,40.91939,0.3955780355271854,1963.2025146484373,2260.125,2391.4296875,855,2548.9765625,32,22.0625,705.734375
28.38978,41.13224,0.39438148401675827,1953.632568359375,2255.5234375,2369.5078125,790,2540.4453125,32,22.375,714.3984375
28.42302,41.13786,0.394693931848593,1951.2003173828125,2257.75,2363.03125,795,2536.125,32,22.3125,718.9140625
28.40263,41.07891,0.3944835484650713,1957.2689208984373,2254.5078125,2375.8046875,819,2534.8125,32,22.25,711.0078125
28.35674,41.18153,0.39472717271043756,1954.857421875,2252.859375,2371.46875,849,2528.25,32,22.3125,712.1796875
28.4026,41.24991,0.3930694257093824,1951.2119140625,2247.453125,2359.3203125,819,2522.765625,32,22.25,714.5
28.44401,40.65425,0.3964929680920096,1974.278564453125,2269.1171875,2411.7109375,863,2558.6875,32,21.8125,698.609375
28.47208,40.71443,0.39581479466909053,1970.94580078125,2266.7578125,2398.8125,852,2568.2265625,32,21.875,702.734375
28.54927,40.77495,0.39436291258254763,1961.71435546875,2261.921875,2383.796875,811,2559.0546875,32,22.0,706.4140625
28.49345,41.06496,0.39297378039212616,1954.57080078125,2250.8125,2359.6484375,837,2538.8359375,32,22.125,712.234375
28.55172,40.95637,0.3935867917364997,1958.3436279296875,2250.3671875,2374.625,831,2531.6328125,32,22.0625,709.21875
28.55156,41.06761,0.39199882049977947,1952.652099609375,2250.71875,2349.828125,781,2540.8828125,32,22.1875,715.875
28.45397,41.17022,0.3932196672685701,1950.09814453125,2250.375,2356.734375,814,2539.015625,32,22.25,715.9296875
28.46653,41.13791,0.39259485405126404,1949.440673828125,2251.921875,2352.8671875,778,2546.265625,32,22.25,716.765625
28.51793,41.13704,0.3923569733558669,1949.6197509765625,2246.6171875,2352.8671875,798,2533.015625,32,22.25,715.921875
28.49656,41.15471,0.3914213268388855,1947.1488037109373,2248.2265625,2334.4453125,830,2535.078125,32,22.1875,717.59375
28.48405,41.23067,0.3919392640303956,1946.713134765625,2249.203125,2342.3046875,767,2537.0078125,32,22.375,719.2734375
28.53655,41.24101,0.39093591450042364,1941.4224853515625,2244.203125,2331.265625,796,2529.875,32,22.375,718.984375
28.51705,41.2604,0.39094921869767885,1943.0302734375,2245.21875,2324.2265625,803,2535.6484375,32,22.4375,721.0859375
28.45024,41.31046,0.38901386423470385,1938.956787109375,2251.140625,2286.5859375,760,2528.3203125,32,22.5,730.296875
28.49183,41.32092,0.3918673931176448,1941.193603515625,2246.625,2336.328125,761,2536.09375,32,22.5,722.2265625
28.51113,41.33113,0.39216043690165453,1945.7210693359373,2247.3984375,2330.21875,797,2523.4140625,32,22.375,725.1171875
28.51228,41.03836,0.3934122061652171,1956.20263671875,2250.328125,2367.15625,842,2529.765625,32,22.0625,711.2421875
28.63593,40.55643,0.39372862281886584,1969.127685546875,2264.5078125,2391.4921875,821,2551.421875,32,21.75,699.53125
28.58522,40.88097,0.39289667281870444,1959.5948486328125,2256.8984375,2361.0625,819,2540.8671875,32,21.9375,712.0546875
28.59898,40.97612,0.39343783193930715,1952.6634521484373,2249.7421875,2369.796875,810,2531.015625,32,22.1875,711.578125
28.61587,41.03612,0.3919841863438418,1950.2021484375,2250.78125,2350.015625,772,2542.484375,32,22.125,717.0859375
28.59871,41.07168,0.39261868003659156,1951.1761474609373,2247.71875,2357.6796875,804,2528.625,32,22.1875,714.6015625
28.55407,41.15115,0.39187774779337203,1943.7830810546875,2247.71875,2346.3671875,755,2534.7734375,32,22.4375,717.734375
28.58948,41.13507,0.3917465254122594,1943.5997314453125,2247.625,2345.0703125,770,2533.6640625,32,22.3125,717.7890625
28.62052,41.14509,0.3910581202053644,1939.319580078125,2246.140625,2338.8515625,760,2530.7109375,32,22.375,717.90625
28.57889,41.30577,0.39052274067326387,1942.1923828125,2245.5,2319.2421875,747,2525.0546875,32,22.4375,725.828125
28.61586,41.28743,0.3913353866530048,1939.9833984375,2238.3984375,2335.4296875,803,2518.9140625,32,22.4375,720.2109375
28.63,41.23914,0.39130273207025495,1941.8668212890625,2240.0546875,2340.859375,776,2519.2578125,32,22.375,719.4140625
28.65274,41.26509,0.3878999962847258,1942.1455078125,2241.375,2295.5546875,754,2521.59375,32,22.3125,725.7578125
28.67386,41.29492,0.3910958913910742,1937.5091552734373,2238.90625,2331.7578125,763,2510.484375,32,22.5,723.234375
28.65837,41.20923,0.38934133786965175,1936.5330810546875,2244.3203125,2313.5234375,751,2518.3984375,32,22.375,722.9140625
28.66565,41.17729,0.3867928650424618,1941.718017578125,2244.1328125,2281.140625,748,2535.359375,32,22.25,727.046875
28.70377,41.3319,0.390014439512876,1936.16455078125,2235.984375,2325.640625,731,2516.265625,32,22.5625,723.484375
28.72852,41.32762,0.38983413643128045,1937.7752685546875,2238.484375,2319.390625,724,2516.6015625,32,22.5,725.9609375
28.76127,41.2486,0.3906357458923227,1940.52587890625,2239.9609375,2330.078125,749,2517.09375,32,22.375,723.5625
28.72894,41.242,0.39055674198467266,1941.169677734375,2238.7578125,2333.625,751,2523.1875,32,22.375,721.578125
28.6531,41.13392,0.3917611299868742,1944.7022705078125,2244.375,2350.1328125,754,2527.9765625,32,22.375,717.21875
28.67439,41.09067,0.3910433265155855,1944.9840087890625,2245.953125,2341.203125,757,2535.3671875,32,22.25,718.25
28.72194,41.16417,0.39105793244776443,1947.260986328125,2239.9453125,2341.4453125,807,2527.4296875,32,22.1875,717.171875
28.71961,41.01591,0.3915452024167778,1950.5419921875,2243.75,2351.1015625,812,2528.890625,32,22.0625,714.234375
28.79139,40.83167,0.39230312555371405,1954.029296875,2246.703125,2367.15625,814,2543.3125,32,22.0,709.4140625
28.78722,40.89722,0.3919183748826828,1952.9945068359373,2244.046875,2360.9375,830,2532.90625,32,22.0,710.2421875
28.93815,40.96922,0.39103384895962967,1948.3538818359373,2236.953125,2351.1484375,812,2523.3203125,32,22.125,713.421875
28.96885,40.96628,0.39022546095883764,1942.937255859375,2236.2578125,2343.8671875,776,2525.0703125,32,22.1875,715.2578125
28.98804,41.01483,0.38973994593004,1943.02880859375,2232.46875,2340.09375,777,2513.734375,32,22.1875,715.9453125
28.93326,41.02049,0.39050845941177464,1946.1783447265625,2235.9296875,2344.3828125,785,2517.625,32,22.1875,715.984375
28.852,41.00112,0.3908356411282115,1949.5567626953125,2243.3359375,2347.125,739,2526.953125,32,22.1875,717.203125
28.98491,41.23392,0.38875824853016877,1936.3973388671875,2227.8203125,2318.859375,756,2508.3984375,32,22.375,723.15625
28.9863,41.19882,0.38888192913391517,1937.5003662109373,2228.1875,2321.9140625,765,2505.9921875,32,22.3125,722.0234375
28.93813,41.14585,0.38951218407261645,1940.5157470703125,2233.9921875,2327.0546875,740,2510.9921875,32,22.3125,722.6171875
28.95483,41.22962,0.38912231950318255,1935.674072265625,2228.671875,2323.4296875,755,2503.59375,32,22.4375,721.8984375
28.90697,41.10882,0.3898410809243962,1940.5828857421875,2236.1640625,2332.2734375,743,2513.7265625,32,22.3125,720.609375
28.8744,41.21685,0.3894882532930808,1939.9495849609373,2232.6640625,2331.046875,755,2511.71875,32,22.3125,719.6796875
28.87722,41.15472,0.39011162430894414,1939.6925048828125,2234.2734375,2335.296875,783,2513.75,32,22.25,718.671875
28.7997,41.21003,0.3901842356680645,1941.2525634765625,2236.5703125,2333.5546875,762,2520.078125,32,22.3125,720.140625
28.85502,41.24613,0.3894944224653013,1939.6497802734373,2231.5234375,2330.046875,759,2509.859375,32,22.3125,720.375
28.83306,41.15667,0.39072384800190074,1943.7379150390625,2237.1484375,2334.1015625,812,2525.75,32,22.25,719.1875
28.84999,41.05995,0.390763740621075,1943.6026611328125,2239.9296875,2343.4296875,762,2534.8984375,32,22.25,717.546875
28.88233,41.07981,0.39035622502035355,1945.699951171875,2236.125,2343.1796875,763,2514.9140625,32,22.25,716.8359375
28.11399,40.89456,0.39559706801615796,1968.2335205078125,2275.609375,2370.796875,882,2559.0,32,22.1875,706.71875
28.11549,40.93986,0.39823604076332997,1965.7698974609373,2272.09375,2407.59375,870,2554.4765625,32,22.25,704.2265625
28.05935,41.1181,0.387667090958543,1950.5009765625,2261.40625,2324.96875,837,2544.390625,31,22.5625,717.0703125
28.01675,41.2651,0.3924417658152588,1952.3658447265625,2261.25,2377.96875,899,2532.421875,31,22.5625,711.359375
28.32417,40.63222,0.39860513031015543,1974.6387939453125,2272.4140625,2435.5390625,914,2558.4765625,32,21.8125,692.53125
28.18861,40.77694,0.3991676076124574,1971.40478515625,2274.0234375,2426.25,920,2559.6796875,32,22.0625,696.78125
28.33667,40.78194,0.3975319609640028,1970.5650634765625,2267.515625,2417.5078125,891,2547.1875,32,21.9375,698.4765625
28.37058,40.77321,0.39696089803086093,1968.7388916015625,2268.6171875,2409.1484375,866,2552.1875,32,21.9375,701.2421875
28.23299,40.86815,0.397774891319312,1966.5347900390625,2271.578125,2407.546875,871,2554.8046875,32,22.125,703.0859375
28.35249,41.11844,0.3945432187608697,1957.166259765625,2257.0390625,2372.5078125,807,2544.671875,32,22.25,713.0390625
28.38588,41.20811,0.3939881560029477,1951.85986328125,2254.3359375,2357.953125,803,2538.90625,32,22.375,717.625
28.37111,41.32167,0.3933739218736008,1948.780029296875,2247.875,2350.6171875,857,2532.109375,32,22.375,716.125
28.42911,41.21972,0.3928424855139362,1950.8770751953125,2251.515625,2344.1796875,827,2538.6796875,32,22.3125,718.1484375
28.46301,41.26647,0.39191300250508593,1939.2650146484373,2249.4453125,2335.4453125,765,2537.8046875,32,22.5625,720.7890625
28.42495,40.94239,0.3949354153088769,1963.0931396484373,2260.8125,2381.0078125,817,2557.71875,32,22.0625,710.4296875
28.44615,41.00035,0.3941849677018129,1959.283935546875,2255.7265625,2375.3515625,818,2538.8359375,32,22.125,710.4609375
28.44275,41.08626,0.3937677541025511,1955.1005859375,2253.640625,2366.625,811,2537.828125,32,22.1875,713.4375
28.44281,40.73765,0.39628369252222395,1972.443115234375,2264.21875,2412.6953125,852,2546.8828125,32,21.875,699.1640625
28.6226,40.6695,0.3948723438981172,1965.7298583984373,2259.7109375,2402.5,810,2550.4140625,32,21.875,701.828125
28.77871,40.55906,0.3940664941152915,1967.041015625,2254.0234375,2407.578125,827,2539.75,32,21.8125,696.15625
28.83306,40.52139,0.3935242870506023,1961.6458740234373,2254.3203125,2402.46875,797,2536.125,32,21.875,697.4609375
28.88238,40.51265,0.39284673012827864,1957.5283203125,2253.0,2392.1796875,794,2544.0234375,32,21.9375,699.125
28.9623,40.59517,0.3923790746987445,1956.225830078125,2246.53125,2389.7109375,800,2530.46875,32,21.9375,699.9140625
28.97823,40.68743,0.3919671374428926,1953.0418701171875,2244.53125,2379.984375,782,2533.9375,32,22.0,704.328125
28.54361,40.86506,0.39418193217795816,1960.08935546875,2258.7890625,2378.1171875,786,2550.671875,32,22.0625,711.0703125
28.52821,40.93808,0.39353338492212636,1954.436279296875,2254.6171875,2371.1328125,790,2544.9375,32,22.1875,711.0859375
28.47731,40.94183,0.3945070339735427,1958.7421875,2253.8671875,2382.5,835,2539.796875,32,22.125,707.890625
28.49922,40.94404,0.39431609026106906,1957.2557373046875,2258.078125,2370.7734375,815,2544.5546875,32,22.0625,713.5625
28.68928,40.90029,0.3925719559292131,1953.133056640625,2249.234375,2367.328125,778,2538.921875,32,22.125,711.484375
28.55966,41.17476,0.3903351104843774,1944.9671630859373,2248.2265625,2321.0625,792,2534.671875,32,22.25,720.9296875
28.76417,41.18028,0.3911817511107744,1945.569580078125,2237.2734375,2343.421875,819,2519.5546875,32,22.1875,716.9375
28.785,40.65444,0.39377050590554663,1958.378662109375,2252.2421875,2391.8203125,833,2545.5234375,32,21.875,702.3046875
28.80278,40.50417,0.39426707931644944,1965.4088134765625,2254.546875,2409.8203125,855,2538.875,32,21.6875,694.90625
28.92102,40.81606,0.39085964390910743,1949.815185546875,2243.0703125,2351.5078125,813,2533.3515625,32,22.0,710.9765625
28.84071,40.77922,0.3923382744394315,1954.381591796875,2244.8046875,2374.53125,817,2527.171875,32,22.0,706.2734375
28.85167,41.11,0.3908669949454546,1941.01416015625,2236.8203125,2338.8046875,816,2519.7890625,32,22.25,717.3359375
28.83594,41.22216,0.38981600492720975,1939.22607421875,2233.59375,2331.5234375,762,2513.796875,32,22.375,719.6640625
28.94568,41.3279,0.3881844406084133,1933.539794921875,2226.71875,2312.7578125,733,2509.0078125,32,22.5,724.125
28.90329,41.32417,0.3886911207157917,1932.85107421875,2227.8828125,2317.859375,734,2508.8515625,32,22.5,723.7734375
28.89685,41.32178,0.3890270105496355,1936.966064453125,2228.5546875,2316.3359375,773,2510.0703125,32,22.4375,723.625
28.86749,41.29773,0.38878999092495325,1935.927001953125,2231.6875,2314.5859375,755,2517.96875,32,22.4375,723.40625
28.82349,41.3282,0.3901008435955712,1937.7135009765625,2235.1640625,2323.4453125,743,2508.171875,32,22.5,725.1328125
28.94389,41.80889,0.3871297786093916,1924.6839599609373,2216.40625,2288.6640625,727,2487.5234375,32,22.9375,730.828125
28.955,41.49611,0.38767985103651903,1928.7552490234373,2220.78125,2301.8359375,751,2493.109375,32,22.625,726.5859375
28.82622,41.39176,0.38906822872633856,1934.1976318359373,2230.734375,2314.9453125,742,2518.671875,32,22.5625,724.9453125
28.83726,41.41291,0.38876447892708166,1934.5458984375,2227.8125,2315.671875,757,2508.09375,32,22.4375,724.1171875
28.74815,41.45628,0.3891299475974166,1933.533203125,2232.765625,2311.40625,736,2508.796875,32,22.5625,726.8203125
28.69589,41.87136,0.3878378601336862,1924.72802734375,2222.7421875,2294.2265625,729,2499.671875,32,22.8125,730.5078125
28.21833,41.66556,0.3886264363212255,1935.9168701171875,2248.1015625,2315.8515625,840,2542.2734375,31,22.8125,729.875
28.25004,41.81794,0.38575482417531415,1931.0948486328125,2239.125,2297.1796875,764,2521.859375,31,23.0,731.3359375
28.11889,41.88528,0.3883675214076855,1930.488037109375,2241.0625,2319.1171875,801,2506.0078125,31,23.1875,728.828125
28.00583,41.84333,0.3781900940259709,1909.2177734375,2233.6171875,2299.640625,776,2479.7734375,29,23.5625,734.0
28.00845,41.87196,0.37837034501985795,1907.2060546875,2233.7421875,2301.90625,788,2475.1640625,29,23.5,733.453125
28.05268,41.98578,0.38196153277586764,1911.2430419921875,2230.53125,2289.5234375,748,2483.4921875,30,23.625,737.8359375
28.00705,41.98918,0.37774538433037164,1907.6397705078125,2231.2890625,2293.3359375,750,2478.953125,29,23.75,735.8984375
28.20778,41.25417,0.3909329032599837,1953.4320068359373,2258.5859375,2367.3515625,860,2548.5703125,31,22.4375,714.015625
28.04917,41.29028,0.391340374093294,1949.7825927734373,2261.7421875,2364.75,845,2536.421875,31,22.75,714.3203125
28.00583,40.97667,0.3863458220205622,1945.0655517578125,2256.859375,2368.5859375,812,2518.859375,30,22.75,714.5078125
28.01225,41.09293,0.3899216073272581,1930.143310546875,2261.0546875,2377.3515625,1070,2518.578125,30,22.3125,711.7109375
28.0139,41.19766,0.3884496866356747,1949.5609130859373,2264.015625,2332.2734375,815,2544.8203125,31,22.6875,717.125
28.69,41.38417,0.3897216053750763,1933.3193359375,2234.34375,2324.609375,736,2505.5390625,32,22.5,723.28125
28.74167,41.69278,0.38836489717231115,1929.317626953125,2226.6796875,2303.359375,724,2498.1953125,32,22.6875,728.8515625
28.64963,41.69487,0.38804513956391934,1928.46240234375,2228.234375,2298.9375,721,2509.8515625,32,22.6875,728.9609375
28.02449,41.90053,0.3777736704556186,1908.6314697265625,2231.0234375,2294.828125,784,2476.296875,29,23.5,735.21875
28.74177,41.25435,0.39009238124226164,1939.64111328125,2239.1015625,2324.7734375,753,2528.984375,32,22.4375,722.6015625
28.69677,41.20523,0.39103187355276775,1938.3995361328125,2240.4609375,2339.1796875,764,2524.0234375,32,22.375,719.5859375
28.62944,41.33944,0.3909866407800172,1941.370361328125,2237.4375,2330.5703125,814,2521.625,32,22.3125,721.5859375
28.54488,41.29931,0.3906064676071902,1942.69287109375,2242.8984375,2328.40625,768,2529.84375,32,22.4375,720.8125
28.08167,40.7275,0.4008783174962459,1977.9713134765625,2280.9375,2444.9765625,940,2572.2734375,32,22.0,692.859375
28.08972,40.8725,0.39965330724452575,1973.096435546875,2273.6796875,2425.1875,928,2556.8359375,32,22.125,698.9140625
28.16694,40.89917,0.39813173082527875,1966.803955078125,2270.34375,2406.5390625,924,2558.234375,32,22.125,701.734375
28.16333,40.95722,0.3978219899388325,1964.4573974609373,2268.625,2405.2265625,889,2559.078125,32,22.1875,703.6171875
28.195,40.97222,0.39299620620121356,1965.314453125,2266.40625,2406.6015625,877,2547.6875,31,22.1875,703.2109375
28.20722,40.88139,0.3977969140535994,1969.8736572265625,2268.6328125,2412.8125,900,2555.40625,32,22.0625,699.90625
28.28389,40.78417,0.3983096695457876,1968.9052734375,2269.765625,2420.9609375,911,2560.2578125,32,22.0,697.8359375
28.22861,40.51417,0.3999812020687349,1978.7825927734373,2280.703125,2453.59375,921,2565.7109375,32,21.8125,686.90625
28.37666,40.54486,0.3984636369008957,1978.281982421875,2273.046875,2445.3671875,889,2564.4296875,32,21.6875,689.7265625
28.37286,40.64238,0.39823394848024074,1974.8065185546875,2269.65625,2434.046875,906,2550.453125,32,21.8125,693.0
